"date....row.names.as.matrix.st.." "X6283.TW.Open" "X6283.TW.High" "X6283.TW.Low" "X6283.TW.Close" "X6283.TW.Volume" "X6283.TW.Adjusted" "mm" "ss1" "ss2" "ss3" "ss4"
"2015-03-19" 6.26003 6.35 6.15001 6.25 167700 11.4759 9.05625466248331 -12.0749890535587 -1.51228979188832 19.6247991168549 30.1874983785254
"2015-03-20" 6.25 6.33001 6.25 6.25 135600 11.4759 9.07917210121759 -12.0520716148245 -1.48937235315404 19.6477165555892 30.2104158172597
"2015-03-23" 6.25 6.34003 6.23002 6.23002 113200 11.4392 9.10208953995187 -12.0291541760902 -1.46645491441976 19.6706339943235 30.2333332559939
"2015-03-24" 6.23002 6.55004 6.23002 6.50004 388800 11.935 9.12500697868615 -12.0062367373559 -1.44353747568548 19.6935514330578 30.2562506947282
"2015-03-25" 6.48 6.50004 6.25 6.31002 278800 11.5861 9.14792441742043 -11.9833192986216 -1.4206200369512 19.7164688717921 30.2791681334625
"2015-03-26" 6.31002 6.35 6.25 6.25 114300 11.4759 9.1708418561547 -11.9604018598874 -1.39770259821692 19.7393863105263 30.3020855721968
"2015-03-27" 6.25 6.49002 6.25 6.33001 113200 11.6228 9.19375929488898 -11.9374844211531 -1.37478515948265 19.7623037492606 30.325003010931
"2015-03-30" 6.33001 6.33001 6.16003 6.17 151400 11.329 9.21667673362326 -11.9145669824188 -1.35186772074837 19.7852211879949 30.3479204496653
"2015-03-31" 6.23002 6.39003 6.17 6.17 184000 11.329 9.23959417235754 -11.8916495436845 -1.32895028201409 19.8081386267292 30.3708378883996
"2015-04-01" 6.20001 6.20001 6.00002 6.16003 157900 11.3107 9.26251161109182 -11.8687321049502 -1.30603284327981 19.8310560654634 30.3937553271339
"2015-04-02" 5.90003 6.12 5.90003 6.07001 150300 11.1454 9.2854290498261 -11.845814666216 -1.28311540454553 19.8539735041977 30.4166727658682
"2015-04-03" 6.07001 6.07001 6.07001 6.07001 0 11.1454 9.30834648856038 -11.8228972274817 -1.26019796581125 19.876890942932 30.4395902046024
"2015-04-06" 6.07001 6.07001 6.07001 6.07001 0 11.1454 9.33126392729466 -11.7999797887474 -1.23728052707697 19.8998083816663 30.4625076433367
"2015-04-07" 5.90003 6.03003 5.89001 5.99 398100 10.9985 9.35418136602893 -11.7770623500131 -1.21436308834269 19.9227258204006 30.485425082071
"2015-04-08" 5.98004 5.98004 5.84001 5.91 145900 10.8516 9.37709880476321 -11.7541449112788 -1.19144564960841 19.9456432591348 30.5083425208053
"2015-04-09" 5.85004 5.99 5.85004 5.93004 50600 10.8884 9.40001624349749 -11.7312274725446 -1.16852821087414 19.9685606978691 30.5312599595396
"2015-04-10" 5.91 5.91 5.80004 5.90003 231400 10.8333 9.42293368223177 -11.7083100338103 -1.14561077213986 19.9914781366034 30.5541773982738
"2015-04-13" 5.89001 5.95003 5.68001 5.73 195500 10.5211 9.44585112096605 -11.685392595076 -1.12269333340558 20.0143955753377 30.5770948370081
"2015-04-14" 6.00002 6.00002 5.80004 5.88004 124100 10.7966 9.46876855970033 -11.6624751563417 -1.0997758946713 20.037313014072 30.6000122757424
"2015-04-15" 5.93004 5.94001 5.80004 5.80004 187300 10.6497 9.4916859984346 -11.6395577176075 -1.07685845593702 20.0602304528062 30.6229297144767
"2015-04-16" 5.80004 5.89001 5.71001 5.85004 134500 10.7415 9.51460343716888 -11.6166402788732 -1.05394101720274 20.0831478915405 30.645847153211
"2015-04-17" 5.86 5.89001 5.71001 5.71001 139900 10.4844 9.53752087590316 -11.5937228401389 -1.03102357846847 20.1060653302748 30.6687645919452
"2015-04-20" 5.71001 5.71001 5.6 5.65 178600 10.3742 9.56043831463744 -11.5708054014046 -1.00810613973419 20.1289827690091 30.6916820306795
"2015-04-21" 5.61002 5.65 5.55 5.55 119800 10.1906 9.58335575337172 -11.5478879626703 -0.985188700999908 20.1519002077433 30.7145994694138
"2015-04-22" 5.55 5.68001 5.55 5.58001 99600 10.2457 9.606273192106 -11.5249705239361 -0.962271262265629 20.1748176464776 30.7375169081481
"2015-04-23" 5.58001 5.65 5.55 5.6 104000 10.2824 9.62919063084028 -11.5020530852018 -0.939353823531352 20.1977350852119 30.7604343468823
"2015-04-24" 5.67004 5.82003 5.67004 5.70005 212900 10.4661 9.65210806957455 -11.4791356464675 -0.916436384797073 20.2206525239462 30.7833517856166
"2015-04-27" 5.72003 5.77003 5.56003 5.63001 185100 10.3375 9.67502550830883 -11.4562182077332 -0.893518946062795 20.2435699626805 30.8062692243509
"2015-04-28" 5.63001 5.64003 5.37002 5.50001 231400 10.0988 9.69794294704311 -11.4333007689989 -0.870601507328516 20.2664874014147 30.8291866630852
"2015-04-29" 5.54004 5.58001 5.47 5.47 82200 10.0437 9.72086038577739 -11.4103833302647 -0.847684068594237 20.289404840149 30.8521041018195
"2015-04-30" 5.40002 5.50001 5.40002 5.46003 190600 10.0254 9.74377782451167 -11.3874658915304 -0.824766629859958 20.3123222788833 30.8750215405537
"2015-05-01" 5.46003 5.46003 5.46003 5.46003 0 10.0254 9.76669526324595 -11.3645484527961 -0.80184919112568 20.3352397176176 30.897938979288
"2015-05-04" 5.46003 5.50001 5.46003 5.47 88700 10.0437 9.78961270198023 -11.3416310140618 -0.778931752391401 20.3581571563519 30.9208564180223
"2015-05-05" 5.50001 5.53002 5.40002 5.48002 118700 10.0621 9.81253014071451 -11.3187135753276 -0.756014313657122 20.3810745950861 30.9437738567566
"2015-05-06" 5.50001 5.86 5.48002 5.86 218300 10.7598 9.83544757944878 -11.2957961365933 -0.733096874922843 20.4039920338204 30.9666912954909
"2015-05-07" 6.27005 6.27005 6.06004 6.22 774400 11.4208 9.85836501818306 -11.272878697859 -0.710179436188566 20.4269094725547 30.9896087342251
"2015-05-08" 6.03003 6.27005 6.03003 6.08003 221100 11.1638 9.88128245691734 -11.2499612591247 -0.687261997454288 20.449826911289 31.0125261729594
"2015-05-11" 6.10002 6.15001 5.75004 5.76001 199800 10.5762 9.90419989565162 -11.2270438203904 -0.664344558720009 20.4727443500232 31.0354436116937
"2015-05-12" 5.85004 5.92002 5.6 5.76001 94700 10.5762 9.9271173343859 -11.2041263816562 -0.64142711998573 20.4956617887575 31.058361050428
"2015-05-13" 5.76001 6.16003 5.70005 6.16003 318600 11.3107 9.95003477312018 -11.1812089429219 -0.618509681251451 20.5185792274918 31.0812784891622
"2015-05-14" 6.20001 6.24004 6.02001 6.24004 188400 11.4576 9.97295221185446 -11.1582915041876 -0.595592242517172 20.5414966662261 31.1041959278965
"2015-05-15" 6.32004 6.32004 6.17 6.17 153000 11.329 9.99586965058873 -11.1353740654533 -0.572674803782894 20.5644141049604 31.1271133666308
"2015-05-18" 6.29003 6.29003 6.11004 6.18002 111600 11.3474 10.018787089323 -11.112456626719 -0.549757365048615 20.5873315436946 31.1500308053651
"2015-05-19" 6.10002 6.28001 6.08003 6.10002 78400 11.2005 10.0417045280573 -11.0895391879848 -0.526839926314336 20.6102489824289 31.1729482440994
"2015-05-20" 6.10002 6.18002 5.93004 5.95999 141600 10.9434 10.0646219667916 -11.0666217492505 -0.503922487580057 20.6331664211632 31.1958656828336
"2015-05-21" 5.95999 6.14005 5.91 6.00002 114300 11.0169 10.0875394055258 -11.0437043105162 -0.481005048845779 20.6560838598975 31.2187831215679
"2015-05-22" 6.00002 6.05002 5.90003 6.05002 152400 11.1087 10.1104568442601 -11.0207868717819 -0.458087610111502 20.6790012986318 31.2417005603022
"2015-05-25" 6.05002 6.16003 5.95003 6.03003 298900 11.072 10.1333742829944 -10.9978694330477 -0.435170171377223 20.701918737366 31.2646179990365
"2015-05-26" 6.03003 6.05002 5.98004 6.00002 93600 11.0169 10.1562917217287 -10.9749519943134 -0.412252732642944 20.7248361761003 31.2875354377707
"2015-05-27" 6.09 6.10002 5.99 6.01004 66900 11.0353 10.179209160463 -10.9520345555791 -0.389335293908665 20.7477536148346 31.310452876505
"2015-05-28" 6.00002 6.20001 5.95999 6.06004 154600 11.1271 10.2021265991972 -10.9291171168448 -0.366417855174387 20.7706710535689 31.3333703152393
"2015-05-29" 6.18002 6.25 6.08003 6.11004 193800 11.2189 10.2250440379315 -10.9061996781105 -0.343500416440108 20.7935884923031 31.3562877539736
"2015-06-01" 6.05002 6.21003 6.01004 6.06004 134500 11.1271 10.2479614766658 -10.8832822393763 -0.320582977705829 20.8165059310374 31.3792051927079
"2015-06-02" 6.06004 6.10002 6.06004 6.07001 99100 11.1454 10.2708789154001 -10.860364800642 -0.29766553897155 20.8394233697717 31.4021226314421
"2015-06-03" 6.07001 6.08003 6.03003 6.05002 65800 11.1087 10.2937963541344 -10.8374473619077 -0.274748100237272 20.862340808506 31.4250400701764
"2015-06-04" 6.05002 6.05002 5.76001 6.00002 142100 11.0169 10.3167137928686 -10.8145299231734 -0.251830661502993 20.8852582472403 31.4479575089107
"2015-06-05" 6.00002 6.00002 5.79002 5.83005 210200 10.7048 10.3396312316029 -10.7916124844391 -0.228913222768716 20.9081756859745 31.470874947645
"2015-06-08" 5.83005 5.92002 5.83005 5.85004 47300 10.7415 10.3625486703372 -10.7686950457049 -0.205995784034437 20.9310931247088 31.4937923863793
"2015-06-09" 5.90003 5.95003 5.32002 5.35002 120900 9.8234 10.3854661090715 -10.7457776069706 -0.183078345300158 20.9540105634431 31.5167098251135
"2015-06-10" 5.35002 5.76001 5.35002 5.57005 51100 10.2274 10.4083835478057 -10.7228601682363 -0.16016090656588 20.9769280021774 31.5396272638478
"2015-06-11" 5.6 6.10002 5.6 5.80004 52200 10.6497 10.43130098654 -10.699942729502 -0.137243467831601 20.9998454409117 31.5625447025821
"2015-06-12" 5.80004 6.00002 5.80004 5.95999 109400 10.9434 10.4542184252743 -10.6770252907678 -0.114326029097322 21.0227628796459 31.5854621413164
"2015-06-15" 6.20001 6.20001 5.98004 5.98004 62000 10.9802 10.4771358640086 -10.6541078520335 -0.0914085903630433 21.0456803183802 31.6083795800507
"2015-06-16" 5.99 6.00002 5.86 5.87002 27200 10.7782 10.5000533027429 -10.6311904132992 -0.0684911516287645 21.0685977571145 31.6312970187849
"2015-06-17" 6.19004 6.19004 5.80004 5.87002 71300 10.7782 10.5229707414771 -10.6082729745649 -0.0455737128944858 21.0915151958488 31.6542144575192
"2015-06-18" 5.86 5.95003 5.86 5.87002 48400 10.7782 10.5458881802114 -10.5853555358306 -0.022656274160207 21.114432634583 31.6771318962535
"2015-06-19" 5.87002 5.87002 5.87002 5.87002 0 10.7782 10.5688056189457 -10.5624380970964 0.000261164574069994 21.1373500733173 31.7000493349878
"2015-06-22" 6.02001 6.02001 5.84001 5.86 70800 10.7598 10.59172305768 -10.5395206583621 0.0231786033083488 21.1602675120516 31.722966773722
"2015-06-23" 5.99 5.99 5.68001 5.90003 113200 10.8333 10.6146404964143 -10.5166032196278 0.0460960420426275 21.1831849507859 31.7458842124563
"2015-06-24" 5.80004 5.89001 5.78 5.78 40800 10.6129 10.6375579351485 -10.4936857808935 0.0690134807769063 21.2061023895202 31.7688016511906
"2015-06-25" 5.78 5.90003 5.70005 5.75004 86500 10.5579 10.6604753738828 -10.4707683421592 0.091930919511185 21.2290198282544 31.7917190899249
"2015-06-26" 5.91 5.91 5.71001 5.71001 28800 10.4844 10.6833928126171 -10.447850903425 0.114848358245464 21.2519372669887 31.8146365286592
"2015-06-29" 5.71001 5.71001 5.55 5.55 54400 10.1906 10.7063102513514 -10.4249334646907 0.137765796979743 21.274854705723 31.8375539673934
"2015-06-30" 5.54004 6.09 5.54004 5.75004 46200 10.5579 10.7292276900856 -10.4020160259564 0.160683235714021 21.2977721444573 31.8604714061277
"2015-07-01" 6.00002 6.00002 5.78 5.84001 61500 10.7231 10.7521451288199 -10.3790985872221 0.1836006744483 21.3206895831916 31.883388844862
"2015-07-02" 5.84001 5.84001 5.73 5.80004 66400 10.6497 10.7750625675542 -10.3561811484879 0.206518113182579 21.3436070219258 31.9063062835963
"2015-07-03" 5.94001 5.94001 5.55 5.70005 111600 10.4661 10.7979800062885 -10.3332637097536 0.229435551916856 21.3665244606601 31.9292237223306
"2015-07-06" 5.70005 5.70005 5.6 5.64003 49000 10.3559 10.8208974450228 -10.3103462710193 0.252352990651135 21.3894418993944 31.9521411610648
"2015-07-07" 5.68001 5.68001 5.6 5.66002 31000 10.3926 10.843814883757 -10.287428832285 0.275270429385413 21.4123593381287 31.9750585997991
"2015-07-08" 5.66002 5.95003 5.57005 5.59003 187800 10.2641 10.8667323224913 -10.2645113935507 0.298187868119692 21.4352767768629 31.9979760385334
"2015-07-09" 5.37002 5.89001 5.30002 5.69003 60400 10.4477 10.8896497612256 -10.2415939548165 0.321105306853971 21.4581942155972 32.0208934772677
"2015-07-10" 5.69003 5.69003 5.69003 5.69003 0 10.4477 10.9125671999599 -10.2186765160822 0.34402274558825 21.4811116543315 32.0438109160019
"2015-07-13" 5.75004 5.75004 5.56003 5.59003 88700 10.2641 10.9354846386942 -10.1957590773479 0.366940184322528 21.5040290930658 32.0667283547362
"2015-07-14" 5.65 5.65 5.55 5.55 44600 10.1906 10.9584020774284 -10.1728416386136 0.389857623056807 21.5269465318001 32.0896457934705
"2015-07-15" 5.59003 5.59003 5.53002 5.53002 33200 10.1539 10.9813195161627 -10.1499241998793 0.412775061791086 21.5498639705343 32.1125632322048
"2015-07-16" 5.58001 5.58001 5.51003 5.51003 32600 10.1172 11.004236954897 -10.1270067611451 0.435692500525365 21.5727814092686 32.1354806709391
"2015-07-17" 5.51003 5.64003 5.30002 5.59003 63100 10.2641 11.0271543936313 -10.1040893224108 0.458609939259643 21.5956988480029 32.1583981096733
"2015-07-20" 5.58001 5.58001 5.31002 5.48002 81600 10.0621 11.0500718323655 -10.0811718836765 0.48152737799392 21.6186162867372 32.1813155484076
"2015-07-21" 5.32002 5.43002 5.30002 5.36002 102900 9.84176 11.0729892710998 -10.0582544449422 0.504444816728199 21.6415337254715 32.2042329871419
"2015-07-22" 5.30002 5.40002 5.30002 5.36002 53300 9.84176 11.0959067098341 -10.035337006208 0.527362255462478 21.6644511642057 32.2271504258762
"2015-07-23" 5.10002 5.35002 5.10002 5.21002 74000 9.56634 11.1188241485684 -10.0124195674737 0.550279694196757 21.68736860294 32.2500678646105
"2015-07-24" 5.36002 5.36002 5.21002 5.21002 40800 9.56634 11.1417415873027 -9.9895021287394 0.573197132931035 21.7102860416743 32.2729853033447
"2015-07-27" 5.21002 5.29002 4.78001 5.10002 72400 9.36436 11.1646590260369 -9.96658469000512 0.596114571665314 21.7332034804086 32.295902742079
"2015-07-28" 5.00002 5.05002 4.90002 5.00002 119200 9.18075 11.1875764647712 -9.94366725127084 0.619032010399593 21.7561209191428 32.3188201808133
"2015-07-29" 5.09002 5.09002 4.92002 5.00002 50100 9.18075 11.2104939035055 -9.92074981253656 0.641949449133872 21.7790383578771 32.3417376195476
"2015-07-30" 4.99002 5.05002 4.89002 4.96002 31000 9.1073 11.2334113422398 -9.89783237380228 0.664866887868151 21.8019557966114 32.3646550582818
"2015-07-31" 5.03002 5.03002 4.86002 4.99002 23400 9.16239 11.2563287809741 -9.874914935068 0.687784326602429 21.8248732353457 32.3875724970161
"2015-08-03" 4.99002 4.99002 4.80002 4.80002 37000 8.81352 11.2792462197083 -9.85199749633373 0.710701765336706 21.84779067408 32.4104899357504
"2015-08-04" 4.84002 4.84002 4.51001 4.52002 32100 8.2994 11.3021636584426 -9.82908005759945 0.733619204070985 21.8707081128142 32.4334073744847
"2015-08-05" 4.67002 4.67002 4.42002 4.62002 48400 8.48301 11.3250810971769 -9.80616261886517 0.756536642805264 21.8936255515485 32.456324813219
"2015-08-06" 4.62002 4.67002 4.40002 4.44001 82200 8.1525 11.3479985359112 -9.78324518013089 0.779454081539543 21.9165429902828 32.4792422519532
"2015-08-07" 4.40002 4.47002 4.30001 4.40002 38600 8.07906 11.3709159746454 -9.76032774139661 0.802371520273821 21.9394604290171 32.5021596906875
"2015-08-10" 4.03001 4.33002 4.03001 4.30001 97400 7.89544 11.3938334133797 -9.73741030266233 0.8252889590081 21.9623778677514 32.5250771294218
"2015-08-11" 4.30001 4.30001 4.16001 4.16001 45700 7.63838 11.416750852114 -9.71449286392805 0.848206397742379 21.9852953064856 32.5479945681561
"2015-08-12" 4.08002 4.15002 4.02001 4.09001 76200 7.50985 11.4396682908483 -9.69157542519378 0.871123836476658 22.0082127452199 32.5709120068904
"2015-08-13" 4.08002 4.13002 4.06002 4.07002 26600 7.47313 11.4625857295826 -9.6686579864595 0.894041275210936 22.0311301839542 32.5938294456246
"2015-08-14" 4.03001 4.07002 3.94002 4.02001 171000 7.38132 11.4855031683168 -9.64574054772522 0.916958713945215 22.0540476226885 32.6167468843589
"2015-08-17" 4.05001 4.35002 4.03001 4.18001 52200 7.6751 11.5084206070511 -9.62282310899094 0.939876152679492 22.0769650614227 32.6396643230932
"2015-08-18" 4.25001 4.25001 4.05001 4.14002 43500 7.60166 11.5313380457854 -9.59990567025666 0.962793591413771 22.099882500157 32.6625817618275
"2015-08-19" 4.16001 4.18001 3.96001 4.00002 118700 7.3446 11.5542554845197 -9.57698823152238 0.98571103014805 22.1227999388913 32.6854992005617
"2015-08-20" 4.00002 4.04001 3.93002 4.04001 38600 7.41804 11.577172923254 -9.5540707927881 1.00862846888233 22.1457173776256 32.708416639296
"2015-08-21" 3.92002 4.04001 3.82001 3.99002 71300 7.32624 11.6000903619882 -9.53115335405383 1.03154590761661 22.1686348163599 32.7313340780303
"2015-08-24" 3.98001 3.99002 3.60001 3.65002 243400 6.70195 11.6230078007225 -9.50823591531955 1.05446334635089 22.1915522550941 32.7542515167646
"2015-08-25" 3.60001 3.76001 3.60001 3.70001 135000 6.79375 11.6459252394568 -9.48531847658527 1.07738078508516 22.2144696938284 32.7771689554989
"2015-08-26" 3.79002 4.02001 3.67001 4.00002 131700 7.3446 11.6688426781911 -9.46240103785099 1.10029822381944 22.2373871325627 32.8000863942331
"2015-08-27" 4.10001 4.30001 4.05001 4.16001 77800 7.63838 11.6917601169253 -9.43948359911671 1.12321566255372 22.260304571297 32.8230038329674
"2015-08-28" 4.32002 4.32002 4.08002 4.10001 62600 7.52821 11.7146775556596 -9.41656616038243 1.146133101288 22.2832220100313 32.8459212717017
"2015-08-31" 4.09001 4.10001 4.07002 4.10001 39200 7.52821 11.7375949943939 -9.39364872164816 1.16905054002228 22.3061394487655 32.868838710436
"2015-09-01" 4.18001 4.21002 4.06002 4.16001 27700 7.63838 11.7605124331282 -9.37073128291388 1.19196797875656 22.3290568874998 32.8917561491702
"2015-09-02" 4.11001 4.11001 4.00002 4.10001 59900 7.52821 11.7834298718625 -9.3478138441796 1.21488541749084 22.3519743262341 32.9146735879045
"2015-09-03" 4.08002 4.35002 4.08002 4.23001 85500 7.76691 11.8063473105967 -9.32489640544532 1.23780285622511 22.3748917649684 32.9375910266388
"2015-09-04" 4.15002 4.35002 4.15002 4.17001 44100 7.65674 11.829264749331 -9.30197896671104 1.26072029495939 22.3978092037026 32.9605084653731
"2015-09-07" 4.15002 4.20002 4.06002 4.20002 115400 7.71183 11.8521821880653 -9.27906152797676 1.28363773369367 22.4207266424369 32.9834259041074
"2015-09-08" 4.12002 4.30001 4.12002 4.27002 93100 7.84036 11.8750996267996 -9.25614408924248 1.30655517242795 22.4436440811712 33.0063433428416
"2015-09-09" 4.39002 4.39002 4.17001 4.17001 75700 7.65674 11.8980170655339 -9.2332266505082 1.32947261116223 22.4665615199055 33.0292607815759
"2015-09-10" 4.20002 4.27002 4.16001 4.18001 96900 7.6751 11.9209345042681 -9.21030921177393 1.35239004989651 22.4894789586398 33.0521782203102
"2015-09-11" 4.18001 4.25001 4.16001 4.19002 34800 7.69347 11.9438519430024 -9.18739177303965 1.37530748863079 22.512396397374 33.0750956590445
"2015-09-14" 4.17001 4.20002 4.08002 4.08002 72400 7.49149 11.9667693817367 -9.16447433430537 1.39822492736507 22.5353138361083 33.0980130977788
"2015-09-15" 4.06002 4.20002 4.05001 4.13002 97400 7.5833 11.989686820471 -9.14155689557109 1.42114236609934 22.5582312748426 33.120930536513
"2015-09-16" 4.16001 4.21002 4.16001 4.17001 72400 7.65674 12.0126042592052 -9.11863945683681 1.44405980483362 22.5811487135769 33.1438479752473
"2015-09-17" 4.18001 4.28002 4.18001 4.25001 166600 7.80363 12.0355216979395 -9.09572201810253 1.4669772435679 22.6040661523112 33.1667654139816
"2015-09-18" 4.26002 4.49002 4.20002 4.39002 138800 8.0607 12.0584391366738 -9.07280457936825 1.48989468230218 22.6269835910454 33.1896828527159
"2015-09-21" 4.30001 4.50001 4.25001 4.49002 65800 8.24431 12.0813565754081 -9.04988714063398 1.51281212103646 22.6499010297797 33.2126002914502
"2015-09-22" 4.50001 4.69002 4.41002 4.55002 45200 8.35448 12.1042740141424 -9.0269697018997 1.53572955977074 22.672818468514 33.2355177301844
"2015-09-23" 4.50001 4.52002 4.38001 4.40002 25000 8.07906 12.1271914528766 -9.00405226316542 1.55864699850502 22.6957359072483 33.2584351689187
"2015-09-24" 4.45001 4.59002 4.30001 4.35002 75700 7.98725 12.1501088916109 -8.98113482443114 1.58156443723929 22.7186533459825 33.281352607653
"2015-09-25" 4.40002 4.78001 4.35002 4.78001 171500 8.77679 12.1730263303452 -8.95821738569686 1.60448187597357 22.7415707847168 33.3042700463873
"2015-09-28" 4.78001 4.78001 4.78001 4.78001 0 8.77679 12.1959437690795 -8.93529994696258 1.62739931470785 22.7644882234511 33.3271874851215
"2015-09-29" 4.78001 4.78001 4.78001 4.78001 0 8.77679 12.2188612078138 -8.9123825082283 1.65031675344213 22.7874056621854 33.3501049238558
"2015-09-30" 5.20002 5.25002 4.90002 5.25002 447100 9.63978 12.241778646548 -8.88946506949403 1.67323419217641 22.8103231009197 33.3730223625901
"2015-10-01" 5.24002 5.68001 5.23002 5.49004 314200 10.0805 12.2646960852823 -8.86654763075975 1.69615163091069 22.8332405396539 33.3959398013244
"2015-10-02" 5.40002 5.58001 5.27002 5.31002 204200 9.74995 12.2876135240166 -8.84363019202547 1.71906906964496 22.8561579783882 33.4188572400587
"2015-10-05" 5.25002 5.26002 5.10002 5.15002 138800 9.45617 12.3105309627509 -8.82071275329119 1.74198650837924 22.8790754171225 33.4417746787929
"2015-10-06" 5.15002 5.25002 5.13002 5.13002 68600 9.41945 12.3334484014851 -8.79779531455691 1.76490394711352 22.9019928558568 33.4646921175272
"2015-10-07" 5.10002 5.18002 5.03002 5.17002 81600 9.49289 12.3563658402194 -8.77487787582263 1.7878213858478 22.9249102945911 33.4876095562615
"2015-10-08" 5.15002 5.20002 5.05002 5.07002 49500 9.30928 12.3792832789537 -8.75196043708835 1.81073882458208 22.9478277333253 33.5105269949958
"2015-10-09" 5.07002 5.07002 5.07002 5.07002 0 9.30928 12.402200717688 -8.72904299835407 1.83365626331636 22.9707451720596 33.5334444337301
"2015-10-12" 5.07002 5.22002 4.70002 4.81002 344700 8.83188 12.4251181564223 -8.7061255596198 1.85657370205064 22.9936626107939 33.5563618724643
"2015-10-13" 4.70002 4.96002 4.70002 4.86002 73500 8.92369 12.4480355951565 -8.68320812088552 1.87949114078491 23.0165800495282 33.5792793111986
"2015-10-14" 4.62002 4.90002 4.62002 4.89002 60400 8.97877 12.4709530338908 -8.66029068215124 1.90240857951919 23.0394974882624 33.6021967499329
"2015-10-15" 4.86002 4.96002 4.84002 4.84002 42400 8.88696 12.4938704726251 -8.63737324341696 1.92532601825347 23.0624149269967 33.6251141886672
"2015-10-16" 4.80002 4.93002 4.80002 4.84002 38100 8.88696 12.5167879113594 -8.61445580468268 1.94824345698775 23.085332365731 33.6480316274014
"2015-10-19" 5.30002 5.30002 4.87002 4.88002 194900 8.96041 12.5397053500937 -8.5915383659484 1.97116089572203 23.1082498044653 33.6709490661357
"2015-10-20" 4.90002 5.08002 4.85002 4.90002 86000 8.99713 12.5626227888279 -8.56862092721413 1.99407833445631 23.1311672431996 33.69386650487
"2015-10-21" 4.90002 4.92002 4.85002 4.92002 59900 9.03385 12.5855402275622 -8.54570348847985 2.01699577319059 23.1540846819338 33.7167839436043
"2015-10-22" 4.93002 5.04002 4.90002 4.94002 56000 9.07058 12.6084576662965 -8.52278604974557 2.03991321192487 23.1770021206681 33.7397013823386
"2015-10-23" 4.92002 5.04002 4.92002 4.95002 57700 9.08894 12.6313751050308 -8.49986861101129 2.06283065065914 23.1999195594024 33.7626188210728
"2015-10-26" 5.08002 5.20002 4.97002 5.08002 107800 9.32764 12.6542925437651 -8.47695117227701 2.08574808939342 23.2228369981367 33.7855362598071
"2015-10-27" 5.08002 5.08002 5.00002 5.02002 26100 9.21747 12.6772099824993 -8.45403373354273 2.1086655281277 23.245754436871 33.8084536985414
"2015-10-28" 5.08002 5.08002 4.98002 5.00002 47900 9.18075 12.7001274212336 -8.43111629480845 2.13158296686198 23.2686718756052 33.8313711372757
"2015-10-29" 5.00002 5.10002 4.90002 5.02002 111600 9.21747 12.7230448599679 -8.40819885607418 2.15450040559626 23.2915893143395 33.8542885760099
"2015-10-30" 5.00002 5.05002 4.90002 4.91002 58800 9.01549 12.7459622987022 -8.3852814173399 2.17741784433054 23.3145067530738 33.8772060147442
"2015-11-02" 4.92002 5.04002 4.90002 4.98002 53900 9.14402 12.7688797374364 -8.36236397860562 2.20033528306482 23.3374241918081 33.9001234534785
"2015-11-03" 4.99002 5.00002 4.92002 4.95002 44600 9.08894 12.7917971761707 -8.33944653987134 2.22325272179909 23.3603416305424 33.9230408922128
"2015-11-04" 5.00002 5.00002 4.92002 4.99002 43000 9.16239 12.814714614905 -8.31652910113706 2.24617016053337 23.3832590692766 33.9459583309471
"2015-11-05" 4.99002 5.01002 4.88002 4.89002 107800 8.97877 12.8376320536393 -8.29361166240278 2.26908759926765 23.4061765080109 33.9688757696813
"2015-11-06" 4.89002 5.00002 4.85002 4.88002 52800 8.96041 12.8605494923736 -8.2706942236685 2.29200503800193 23.4290939467452 33.9917932084156
"2015-11-09" 4.88002 5.00002 4.85002 4.88002 31500 8.96041 12.8834669311078 -8.24777678493422 2.31492247673621 23.4520113854795 34.0147106471499
"2015-11-10" 4.84002 4.88002 4.80002 4.88002 110000 8.96041 12.9063843698421 -8.22485934619995 2.33783991547049 23.4749288242137 34.0376280858842
"2015-11-11" 4.88002 4.88002 4.76002 4.80002 55000 8.81352 12.9293018085764 -8.20194190746567 2.36075735420476 23.497846262948 34.0605455246185
"2015-11-12" 4.80002 4.81002 4.65001 4.80002 68600 8.81352 12.9522192473107 -8.17902446873139 2.38367479293904 23.5207637016823 34.0834629633527
"2015-11-13" 4.65001 4.79002 4.65001 4.68002 39700 8.59318 12.9751366860449 -8.15610702999711 2.40659223167332 23.5436811404166 34.106380402087
"2015-11-16" 4.64001 4.74002 4.64001 4.74002 27200 8.70335 12.9980541247792 -8.13318959126283 2.4295096704076 23.5665985791509 34.1292978408213
"2015-11-17" 4.83002 4.83002 4.65001 4.78001 16800 8.77679 13.0209715635135 -8.11027215252855 2.45242710914188 23.5895160178851 34.1522152795556
"2015-11-18" 4.78001 4.78001 4.70002 4.75002 9200 8.72171 13.0438890022478 -8.08735471379427 2.47534454787616 23.6124334566194 34.1751327182899
"2015-11-19" 4.70002 4.70002 4.35002 4.69002 62000 8.61154 13.0668064409821 -8.06443727506 2.49826198661044 23.6353508953537 34.1980501570241
"2015-11-20" 4.69002 4.73002 4.55002 4.69002 38600 8.61154 13.0897238797163 -8.04151983632572 2.52117942534472 23.658268334088 34.2209675957584
"2015-11-23" 4.69002 4.80002 4.69002 4.75002 17900 8.72171 13.1126413184506 -8.01860239759144 2.54409686407899 23.6811857728222 34.2438850344927
"2015-11-24" 4.75002 4.81002 4.75002 4.79002 35400 8.79516 13.1355587571849 -7.99568495885716 2.56701430281327 23.7041032115565 34.266802473227
